rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
28,00:06:28,spread,small,large,139.337157112,27.5243433606
28,00:06:29,spread,small,large,135.31618608,27.4824517554
28,00:06:30,spread,small,large,121.528317678,28.3750108362
28,00:06:31,spread,small,large,136.014767565,28.2590966688
28,00:06:32,spread,small,large,126.45528005,27.5330502042
28,00:06:33,spread,small,large,137.503341439,28.1631057193
28,00:06:34,spread,small,large,138.94525691,27.5361027748
28,00:06:35,spread,small,large,123.057733541,27.6531803007
28,00:06:36,spread,small,large,139.934540935,28.2860717953
28,00:06:37,spread,small,large,121.290530938,28.3489656463
28,00:06:38,spread,small,large,126.35464158,28.4972785017
28,00:06:39,spread,small,large,186.910226593,28.1963421211
28,00:06:40,spread,small,large,171.147732051,26.8280468832
28,00:06:41,spread,small,large,183.061229875,26.5450934054
28,00:06:42,spread,small,large,174.945323066,27.8433243637
28,00:06:43,spread,small,large,180.74079353,28.222218337
28,00:06:44,spread,small,large,180.204575465,27.5169171933
28,00:06:45,spread,small,large,185.167473664,27.1019000604
28,00:06:46,spread,small,large,181.467141706,27.0120088024
28,00:06:47,spread,small,large,175.336371131,27.3470431892
28,00:06:48,spread,small,large,173.556120609,27.9355128426
28,00:06:49,spread,small,large,171.570231523,26.659403401
28,00:06:50,spread,small,large,184.777208941,27.2907832607
28,00:06:51,spread,small,large,174.246568824,27.8348114986
28,00:06:52,spread,small,large,208.513278109,26.9318609919
28,00:06:53,spread,small,large,204.871131431,26.6858677225
28,00:06:54,spread,small,large,201.230445514,27.4157725422
28,00:06:55,spread,small,large,201.361921123,28.3409845517
28,00:06:56,spread,small,large,202.333785099,27.1354275618
28,00:06:57,spread,small,large,206.344767472,27.5552638527
28,00:06:58,spread,small,large,202.064706621,26.9571068261
28,00:06:59,spread,small,large,201.709814373,26.5893153694
28,00:07:00,spread,small,large,201.797234161,27.316724183
