rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
27,11:42:14,spread,small,small,138.638349735,27.6310272064
27,11:42:15,spread,small,small,128.346301405,28.3056062537
27,11:42:16,spread,small,small,131.772961608,28.426884763
27,11:42:17,spread,small,small,123.143163979,28.4985795704
27,11:42:18,spread,small,small,131.133270436,28.4117653455
27,11:42:19,spread,small,small,123.284378701,27.1524143873
27,11:42:20,spread,small,small,126.304370096,27.0949340972
27,11:42:21,spread,small,small,137.445975024,27.1684632923
27,11:42:22,spread,small,small,137.451081269,26.61131557
27,11:42:23,spread,small,small,186.404613764,26.7883244449
27,11:42:24,spread,small,small,182.255133443,26.5010169711
27,11:42:25,spread,small,small,176.045613502,26.7924743942
27,11:42:26,spread,small,small,185.073143005,27.9985162154
27,11:42:27,spread,small,small,173.376119107,27.708208409
27,11:42:28,spread,small,small,177.390241303,26.5898863028
27,11:42:29,spread,small,small,171.282652679,26.6602792013
27,11:42:30,spread,small,small,184.318535237,27.0885887047
27,11:42:31,spread,small,small,170.228971231,26.5820870062
27,11:42:32,spread,small,small,202.842739396,27.9666623297
27,11:42:33,spread,small,small,208.754078614,27.2311281776
27,11:42:34,spread,small,small,201.803443755,27.5644727491
27,11:42:35,spread,small,small,201.511520418,27.3164936271
27,11:42:36,spread,small,small,202.736658045,28.1260755188
