rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
7,20:45:24,spread,large,large,124.430713037,28.4015731897
7,20:45:25,spread,large,large,128.778140968,26.9442114517
7,20:45:26,spread,large,large,127.467186727,28.1274862201
7,20:45:27,spread,large,large,127.995412098,28.0989884954
7,20:45:28,spread,large,large,128.001013336,27.8028847152
7,20:45:29,spread,large,large,135.493799094,27.0761534856
7,20:45:30,spread,large,large,136.287368817,27.4566831517
7,20:45:31,spread,large,large,130.584703996,26.5323136283
7,20:45:32,spread,large,large,137.599634716,27.7285717619
7,20:45:33,spread,large,large,120.457686771,27.9337214093
7,20:45:34,spread,large,large,121.611736734,27.9697640299
7,20:45:35,spread,large,large,123.875570045,26.8379591183
7,20:45:36,spread,large,large,186.846759003,27.2855788881
7,20:45:37,spread,large,large,178.36201695,27.9620089321
7,20:45:38,spread,large,large,189.285576763,27.5265375154
7,20:45:39,spread,large,large,179.866592261,28.343310777
7,20:45:40,spread,large,large,184.238853965,28.0646703216
7,20:45:41,spread,large,large,171.178400283,26.5617509942
7,20:45:42,spread,large,large,183.8430451,27.4645544834
7,20:45:43,spread,large,large,183.475882493,26.5476665192
7,20:45:44,spread,large,large,171.286279666,26.6064093812
7,20:45:45,spread,large,large,207.977412839,27.1321855864
7,20:45:46,spread,large,large,200.930541942,27.5508482238
7,20:45:47,spread,large,large,205.520954005,27.3030720393
7,20:45:48,spread,large,large,207.582924968,27.5293940155
7,20:45:49,spread,large,large,200.437064839,26.5887202389
7,20:45:50,spread,large,large,201.248557777,26.7159246051
7,20:45:51,spread,large,large,203.684786541,26.6852933078
7,20:45:52,spread,large,large,203.620571141,27.2775623227
