rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
19,00:34:27,spread,large,small,131.860788719,27.2423973858
19,00:34:28,spread,large,small,120.272541886,26.5669000512
19,00:34:29,spread,large,small,137.820798303,26.6801348937
19,00:34:30,spread,large,small,139.508887285,27.3382889747
19,00:34:31,spread,large,small,120.015907982,27.5877144105
19,00:34:32,spread,large,small,125.74435337,27.0737645788
19,00:34:33,spread,large,small,134.080687043,28.3299111156
19,00:34:34,spread,large,small,128.185867724,28.177745181
19,00:34:35,spread,large,small,131.053072257,26.5486212303
19,00:34:36,spread,large,small,128.897003735,28.3755335388
19,00:34:37,spread,large,small,137.76365563,26.8947099612
19,00:34:38,spread,large,small,130.840068467,27.6641587966
19,00:34:39,spread,large,small,130.65047801,27.3071736815
19,00:34:40,spread,large,small,124.95502558,26.9350048695
19,00:34:41,spread,large,small,122.271736515,26.6975294772
19,00:34:42,spread,large,small,187.997495886,27.1332450646
19,00:34:43,spread,large,small,178.427267258,26.547124575
19,00:34:44,spread,large,small,180.482744997,27.4053232863
19,00:34:45,spread,large,small,172.210677397,27.0443350035
19,00:34:46,spread,large,small,171.554829369,26.9863128084
19,00:34:47,spread,large,small,184.864065841,27.306258178
19,00:34:48,spread,large,small,189.892444362,27.3306520483
19,00:34:49,spread,large,small,180.865093453,28.1430444125
19,00:34:50,spread,large,small,186.956347792,27.9809777354
19,00:34:51,spread,large,small,174.574466656,27.6386117021
19,00:34:52,spread,large,small,179.863225248,27.9341554379
19,00:34:53,spread,large,small,179.453022639,26.9543627598
19,00:34:54,spread,large,small,205.060360513,27.2540868895
19,00:34:55,spread,large,small,201.666475736,27.7942005776
19,00:34:56,spread,large,small,200.890372272,26.757803776
19,00:34:57,spread,large,small,208.455152833,27.4270869448
19,00:34:58,spread,large,small,203.443400332,28.1889246201
19,00:34:59,spread,large,small,201.965955151,27.6295149571
19,00:35:00,spread,large,small,207.651919672,28.1528321461
19,00:35:01,spread,large,small,200.579344778,27.5637983412
19,00:35:02,spread,large,small,206.442145108,27.6767512947
19,00:35:03,spread,large,small,209.0957871,27.2112469427
19,00:35:04,spread,large,small,206.943854907,28.4414992832
