rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
7,19:10:36,consolidation,large,small,77.1311716044,28.7943392282
7,19:10:37,consolidation,large,small,77.9145470746,28.7365120561
7,19:10:38,consolidation,large,small,78.7446293702,29.4087023403
7,19:10:39,consolidation,large,small,77.252019529,28.7454004275
7,19:10:40,consolidation,large,small,76.9142542992,29.4776542696
7,19:10:41,consolidation,large,small,75.2065109292,28.7625348049
7,19:10:42,consolidation,large,small,78.2763836141,28.9039194003
7,19:10:43,consolidation,large,small,79.8722734652,29.2029312769
7,19:10:44,consolidation,large,small,89.6379982323,29.157984749
7,19:10:45,consolidation,large,small,84.4507981814,29.4151306131
7,19:10:46,consolidation,large,small,81.8597853224,29.3944090322
7,19:10:47,consolidation,large,small,79.1213112314,29.3812548477
7,19:10:48,consolidation,large,small,81.104560098,28.9041163415
7,19:10:49,consolidation,large,small,85.994927114,29.1544427684
7,19:10:50,consolidation,large,small,70.5997347766,28.9866391892
7,19:10:51,consolidation,large,small,80.0043631138,28.758775379
7,19:10:52,consolidation,large,small,84.7738932163,29.0337886803
7,19:10:53,consolidation,large,small,123.103514547,29.1908490069
7,19:10:54,consolidation,large,small,119.911408279,29.0530535332
7,19:10:55,consolidation,large,small,119.289170261,28.7111607024
7,19:10:56,consolidation,large,small,117.140368443,28.9631508526
7,19:10:57,consolidation,large,small,125.098261432,28.874032727
7,19:10:58,consolidation,large,small,123.578650319,28.9499259004
7,19:10:59,consolidation,large,small,114.246164804,28.5743913443
7,19:11:00,consolidation,large,small,125.94936232,28.5206102434
7,19:11:01,consolidation,large,small,121.873315089,29.3875849085
7,19:11:02,consolidation,large,small,128.65490074,29.4547870042
7,19:11:03,consolidation,large,small,125.786848034,28.7286970956
7,19:11:04,consolidation,large,small,113.129720293,29.1035070262
7,19:11:05,consolidation,large,small,112.613136411,29.3415224813
7,19:11:06,consolidation,large,small,117.940991218,29.4399005384
7,19:11:07,consolidation,large,small,113.857418746,28.695735091
7,19:11:08,consolidation,large,small,123.415913129,28.9214915348
7,19:11:09,consolidation,large,small,118.142981941,28.5699460122
7,19:11:10,consolidation,large,small,126.422641077,28.8091954135
7,19:11:11,consolidation,large,small,129.173169146,28.6462135397
7,19:11:12,consolidation,large,small,112.548997035,28.8642435112
7,19:11:13,consolidation,large,small,126.334708131,29.1791988235
7,19:11:14,consolidation,large,small,110.344459502,28.7679413205
7,19:11:15,consolidation,large,small,127.837845783,28.5552106114
7,19:11:16,consolidation,large,small,128.595632578,29.121375396
7,19:11:17,consolidation,large,small,117.432073011,28.7875813936
7,19:11:18,consolidation,large,small,124.859068002,29.3222848715
7,19:11:19,consolidation,large,small,130.720923678,29.477418666
7,19:11:20,consolidation,large,small,134.494264068,29.2415923942
7,19:11:21,consolidation,large,small,134.930347175,29.2060114195
7,19:11:22,consolidation,large,small,134.010323348,28.8852057641
7,19:11:23,consolidation,large,small,138.590291262,28.5773544332
7,19:11:24,consolidation,large,small,138.387732774,28.8166258277
7,19:11:25,consolidation,large,small,136.595788928,28.8063399712
7,19:11:26,consolidation,large,small,132.419484533,29.0160671205
7,19:11:27,consolidation,large,small,136.718258936,28.7238508933
7,19:11:28,consolidation,large,small,132.572889602,28.7512546866
7,19:11:29,consolidation,large,small,138.831511322,29.2790992908
7,19:11:30,consolidation,large,small,138.029582459,28.8041526964
7,19:11:31,consolidation,large,small,132.606133227,28.9382938988
7,19:11:32,consolidation,large,small,132.623389463,28.582761984
7,19:11:33,consolidation,large,small,134.060407401,29.4939506277
7,19:11:34,consolidation,large,small,139.226021835,29.4848640651
