rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
3,20:39:42,spread,large,large,137.069026483,26.9106413299
3,20:39:43,spread,large,large,127.686676254,27.000986041
3,20:39:44,spread,large,large,132.26940049,27.9486978013
3,20:39:45,spread,large,large,127.178065738,27.5379806655
3,20:39:46,spread,large,large,123.193946568,27.7037827405
3,20:39:47,spread,large,large,130.415385692,27.6103492408
3,20:39:48,spread,large,large,139.158423018,27.1049423575
3,20:39:49,spread,large,large,135.736269617,26.7930484988
3,20:39:50,spread,large,large,179.139696372,26.9075808616
3,20:39:51,spread,large,large,173.811611773,27.7624933023
3,20:39:52,spread,large,large,170.904779766,27.0507885267
3,20:39:53,spread,large,large,186.256641839,27.2804462314
3,20:39:54,spread,large,large,186.825847716,27.5351650134
3,20:39:55,spread,large,large,187.160617383,27.9277544861
3,20:39:56,spread,large,large,184.269069685,27.3044293895
3,20:39:57,spread,large,large,189.358557275,27.048468473
3,20:39:58,spread,large,large,184.700653314,27.5931591554
3,20:39:59,spread,large,large,170.559240184,26.8425359659
3,20:40:00,spread,large,large,184.27170136,27.4776351422
3,20:40:01,spread,large,large,171.280243139,28.1892296824
3,20:40:02,spread,large,large,175.679776935,26.5575065582
3,20:40:03,spread,large,large,181.329196386,27.3606042915
3,20:40:04,spread,large,large,170.743892925,28.0482067918
3,20:40:05,spread,large,large,209.345361721,26.5366400017
3,20:40:06,spread,large,large,208.974260108,26.6731821434
3,20:40:07,spread,large,large,203.406131439,27.6814780345
3,20:40:08,spread,large,large,208.550477605,27.5370224668
3,20:40:09,spread,large,large,201.64251676,28.0878582803
3,20:40:10,spread,large,large,202.364010401,27.0802357304
3,20:40:11,spread,large,large,209.75550129,27.5747630958
3,20:40:12,spread,large,large,207.07149367,27.1441904932
3,20:40:13,spread,large,large,204.726065111,28.0416411697
3,20:40:14,spread,large,large,207.572395417,28.226983221
