rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
18,18:40:18,consolidation,small,large,73.9266519171,29.4317233345
18,18:40:19,consolidation,small,large,79.3472764693,29.1452390065
18,18:40:20,consolidation,small,large,86.3293154413,28.7466090817
18,18:40:21,consolidation,small,large,80.7819031967,28.686557639
18,18:40:22,consolidation,small,large,78.708809884,28.7196202642
18,18:40:23,consolidation,small,large,80.939665465,28.8227396394
18,18:40:24,consolidation,small,large,80.5566884162,28.5572253213
18,18:40:25,consolidation,small,large,81.9445362187,28.6706011532
18,18:40:26,consolidation,small,large,75.5920145097,29.1519254592
18,18:40:27,consolidation,small,large,73.4889730019,29.0575173916
18,18:40:28,consolidation,small,large,76.4847410387,28.5562373396
18,18:40:29,consolidation,small,large,121.757743449,29.4278890036
18,18:40:30,consolidation,small,large,127.436925924,29.415709667
18,18:40:31,consolidation,small,large,122.374311045,29.233280807
18,18:40:32,consolidation,small,large,127.853005865,28.9011140266
18,18:40:33,consolidation,small,large,129.537243465,28.7308495595
18,18:40:34,consolidation,small,large,118.80068926,29.1099702913
18,18:40:35,consolidation,small,large,124.880119846,28.7184672104
18,18:40:36,consolidation,small,large,114.29377975,28.9696631442
18,18:40:37,consolidation,small,large,121.490970217,28.6557971625
18,18:40:38,consolidation,small,large,113.38450148,28.6395449251
18,18:40:39,consolidation,small,large,114.5518462,28.5612358628
18,18:40:40,consolidation,small,large,118.650156838,28.5317142619
18,18:40:41,consolidation,small,large,113.23940453,28.6822163109
18,18:40:42,consolidation,small,large,127.036112953,28.5873393674
18,18:40:43,consolidation,small,large,125.37271461,29.4143837633
18,18:40:44,consolidation,small,large,116.550805385,29.0195556714
18,18:40:45,consolidation,small,large,121.470005695,28.926203244
18,18:40:46,consolidation,small,large,111.862635834,28.634984333
18,18:40:47,consolidation,small,large,119.880830984,28.7429525959
18,18:40:48,consolidation,small,large,132.994353581,29.4692630226
18,18:40:49,consolidation,small,large,136.343497285,29.4494227909
18,18:40:50,consolidation,small,large,134.150735387,29.4632577668
18,18:40:51,consolidation,small,large,131.108194087,28.8529407577
18,18:40:52,consolidation,small,large,135.068297625,29.2411414293
18,18:40:53,consolidation,small,large,137.436495942,29.1604318839
18,18:40:54,consolidation,small,large,137.55077651,28.5288592197
18,18:40:55,consolidation,small,large,135.269253278,28.5702747707
18,18:40:56,consolidation,small,large,137.647643819,28.6248745755
18,18:40:57,consolidation,small,large,131.198142644,28.6478991725
18,18:40:58,consolidation,small,large,134.202035849,28.7295616707
18,18:40:59,consolidation,small,large,137.195871819,28.7629568335
18,18:41:00,consolidation,small,large,137.607778987,29.3459570122
18,18:41:01,consolidation,small,large,131.150001421,28.9906070222
