rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
16,16:19:01,consolidation,large,large,70.8673622993,29.2467612677
16,16:19:02,consolidation,large,large,81.7844799481,28.8769515415
16,16:19:03,consolidation,large,large,74.4646014663,29.2718649459
16,16:19:04,consolidation,large,large,74.3884774977,29.1931059121
16,16:19:05,consolidation,large,large,74.2364163892,28.811481412
16,16:19:06,consolidation,large,large,81.1360659311,28.9117446477
16,16:19:07,consolidation,large,large,81.5396446056,28.5113105359
16,16:19:08,consolidation,large,large,79.1484460891,29.245569635
16,16:19:09,consolidation,large,large,77.8888517236,29.4560913631
16,16:19:10,consolidation,large,large,70.0867505752,28.8790659266
16,16:19:11,consolidation,large,large,82.7370816139,28.5633239732
16,16:19:12,consolidation,large,large,73.8160557019,28.9318503322
16,16:19:13,consolidation,large,large,83.5349617529,28.8111064761
16,16:19:14,consolidation,large,large,72.6466880884,29.3488848458
16,16:19:15,consolidation,large,large,78.658618626,28.7551980415
16,16:19:16,consolidation,large,large,78.090588824,28.6459983374
16,16:19:17,consolidation,large,large,73.7726509155,28.9840439025
16,16:19:18,consolidation,large,large,88.5706437892,28.8018099928
16,16:19:19,consolidation,large,large,112.217196069,29.0572405736
16,16:19:20,consolidation,large,large,115.028023943,28.7248662405
16,16:19:21,consolidation,large,large,117.974175238,29.1160657867
16,16:19:22,consolidation,large,large,118.15722025,28.6541447664
16,16:19:23,consolidation,large,large,111.772825625,28.7723801109
16,16:19:24,consolidation,large,large,117.736653351,28.5683446371
16,16:19:25,consolidation,large,large,112.926202168,29.3231167531
16,16:19:26,consolidation,large,large,117.82919543,28.6878435545
16,16:19:27,consolidation,large,large,129.196915857,29.4311898761
16,16:19:28,consolidation,large,large,121.639325586,28.8122778935
16,16:19:29,consolidation,large,large,118.453360851,28.7753234196
16,16:19:30,consolidation,large,large,125.250158155,28.8540602694
16,16:19:31,consolidation,large,large,110.44566098,29.4600942851
16,16:19:32,consolidation,large,large,110.236996932,28.8346347115
16,16:19:33,consolidation,large,large,116.424147313,29.2919054392
16,16:19:34,consolidation,large,large,123.5659398,28.5286075097
16,16:19:35,consolidation,large,large,127.495479347,28.5044296057
16,16:19:36,consolidation,large,large,128.139216889,28.6159145863
16,16:19:37,consolidation,large,large,113.3745754,28.7037469818
16,16:19:38,consolidation,large,large,123.1433699,28.5566032998
16,16:19:39,consolidation,large,large,115.42354993,29.3614382921
16,16:19:40,consolidation,large,large,125.526268168,29.2915682612
16,16:19:41,consolidation,large,large,110.285332738,28.746719369
16,16:19:42,consolidation,large,large,111.433773932,28.8608311424
16,16:19:43,consolidation,large,large,137.552576219,29.1035623539
16,16:19:44,consolidation,large,large,138.073388788,28.6115754449
16,16:19:45,consolidation,large,large,134.708557891,28.9514628746
16,16:19:46,consolidation,large,large,132.569651587,28.9383773078
16,16:19:47,consolidation,large,large,136.422538909,29.3827508864
16,16:19:48,consolidation,large,large,135.047118346,29.2752232979
16,16:19:49,consolidation,large,large,131.224803396,29.0689390535
16,16:19:50,consolidation,large,large,130.187599647,29.2604364103
16,16:19:51,consolidation,large,large,136.057456263,28.6478431875
16,16:19:52,consolidation,large,large,131.933131987,28.5774320963
16,16:19:53,consolidation,large,large,131.584738569,29.0083652151
16,16:19:54,consolidation,large,large,135.050451775,28.8203009888
16,16:19:55,consolidation,large,large,136.562109801,29.4693610936
16,16:19:56,consolidation,large,large,135.468758223,28.9498547613
16,16:19:57,consolidation,large,large,134.425520692,29.2417240071
16,16:19:58,consolidation,large,large,139.198016704,28.9220582304
16,16:19:59,consolidation,large,large,139.050731788,28.7589108123
16,16:20:00,consolidation,large,large,138.409989085,29.4363055106
16,16:20:01,consolidation,large,large,132.422361495,29.1984369408
16,16:20:02,consolidation,large,large,137.015217193,29.1697305482
16,16:20:03,consolidation,large,large,133.022041619,28.7087964765
16,16:20:04,consolidation,large,large,135.082754609,28.6424602674
