rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
23,18:47:26,consolidation,small,large,78.5981317618,29.2775856707
23,18:47:27,consolidation,small,large,88.7260298527,28.6638997635
23,18:47:28,consolidation,small,large,86.2045234373,28.7407024787
23,18:47:29,consolidation,small,large,77.7945667814,28.644154045
23,18:47:30,consolidation,small,large,82.6307707887,29.124508015
23,18:47:31,consolidation,small,large,71.3109601037,29.4085227123
23,18:47:32,consolidation,small,large,82.3043231187,29.3347319615
23,18:47:33,consolidation,small,large,83.4597905145,28.7674012121
23,18:47:34,consolidation,small,large,75.7703229599,29.1527121756
23,18:47:35,consolidation,small,large,80.6314895312,28.5708048426
23,18:47:36,consolidation,small,large,70.7637295444,28.7544292339
23,18:47:37,consolidation,small,large,74.5291902598,29.0068998357
23,18:47:38,consolidation,small,large,73.253714447,29.4582820706
23,18:47:39,consolidation,small,large,85.5003498867,29.1208201548
23,18:47:40,consolidation,small,large,88.474727753,28.8137919659
23,18:47:41,consolidation,small,large,120.154457669,28.6493276763
23,18:47:42,consolidation,small,large,115.961677613,29.1335160684
23,18:47:43,consolidation,small,large,122.660607782,29.3497175131
23,18:47:44,consolidation,small,large,119.590471133,29.4970327339
23,18:47:45,consolidation,small,large,112.624328368,29.1861694868
23,18:47:46,consolidation,small,large,117.099800358,28.6103549188
23,18:47:47,consolidation,small,large,124.341653065,28.7081723788
23,18:47:48,consolidation,small,large,110.296137006,28.5225732655
23,18:47:49,consolidation,small,large,125.056394968,29.3888946795
23,18:47:50,consolidation,small,large,110.862885193,29.1563371701
23,18:47:51,consolidation,small,large,115.298103686,28.9157695985
23,18:47:52,consolidation,small,large,113.634013826,29.3155139235
23,18:47:53,consolidation,small,large,129.133926709,29.4897219578
23,18:47:54,consolidation,small,large,118.874209756,29.0880344604
23,18:47:55,consolidation,small,large,122.179717211,29.3189114991
23,18:47:56,consolidation,small,large,128.540155584,28.7016697417
23,18:47:57,consolidation,small,large,123.179666591,29.0446690155
23,18:47:58,consolidation,small,large,127.831969913,28.5179316617
23,18:47:59,consolidation,small,large,132.508972285,28.8894157704
23,18:48:00,consolidation,small,large,139.547694922,29.0974635654
23,18:48:01,consolidation,small,large,136.717624125,28.5944102968
23,18:48:02,consolidation,small,large,130.326673004,29.4752322622
23,18:48:03,consolidation,small,large,139.853953765,28.7542133872
23,18:48:04,consolidation,small,large,135.650071702,29.0605040725
23,18:48:05,consolidation,small,large,130.649765377,29.0450522411
23,18:48:06,consolidation,small,large,136.788964651,28.6914431537
23,18:48:07,consolidation,small,large,132.64746998,28.7878154304
