rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
11,20:08:24,consolidation,small,small,73.772824096,28.6310823622
11,20:08:25,consolidation,small,small,81.6582410444,29.2692627268
11,20:08:26,consolidation,small,small,74.2433742387,29.3986755814
11,20:08:27,consolidation,small,small,85.5510291064,29.2901950885
11,20:08:28,consolidation,small,small,84.7623085304,29.3244012189
11,20:08:29,consolidation,small,small,71.5308922926,28.510876947
11,20:08:30,consolidation,small,small,79.2352336201,29.085756654
11,20:08:31,consolidation,small,small,87.1380264415,28.7608048056
11,20:08:32,consolidation,small,small,71.1667086629,29.1977241017
11,20:08:33,consolidation,small,small,87.8392898681,29.1571967115
11,20:08:34,consolidation,small,small,89.1046450108,29.2498093061
11,20:08:35,consolidation,small,small,81.0820254802,28.5839543525
11,20:08:36,consolidation,small,small,89.4641835697,28.870220768
11,20:08:37,consolidation,small,small,72.8889248339,28.6813083819
11,20:08:38,consolidation,small,small,78.9295924103,28.7745243175
11,20:08:39,consolidation,small,small,88.6423577482,29.3667082535
11,20:08:40,consolidation,small,small,119.602619702,29.4870779425
11,20:08:41,consolidation,small,small,122.33930206,29.0600244992
11,20:08:42,consolidation,small,small,125.275667828,29.2660924083
11,20:08:43,consolidation,small,small,120.639554596,29.1722330642
11,20:08:44,consolidation,small,small,115.696361395,29.1871795437
11,20:08:45,consolidation,small,small,111.055766054,29.4414698537
11,20:08:46,consolidation,small,small,125.633092033,28.8231024306
11,20:08:47,consolidation,small,small,124.095732806,28.5242715393
11,20:08:48,consolidation,small,small,128.920229104,28.5834358602
11,20:08:49,consolidation,small,small,117.420218008,29.047221153
11,20:08:50,consolidation,small,small,126.032100467,28.9443154958
11,20:08:51,consolidation,small,small,118.59218923,29.0724362455
11,20:08:52,consolidation,small,small,126.260715025,28.6771905139
11,20:08:53,consolidation,small,small,121.844444748,29.15208764
11,20:08:54,consolidation,small,small,124.283168187,29.4715261865
11,20:08:55,consolidation,small,small,120.715491948,29.3281506924
11,20:08:56,consolidation,small,small,115.751293414,28.9230520552
11,20:08:57,consolidation,small,small,135.96640539,29.4562499219
11,20:08:58,consolidation,small,small,134.227476019,29.0852005483
11,20:08:59,consolidation,small,small,130.624592223,28.9642637091
11,20:09:00,consolidation,small,small,130.015727841,28.8337661357
11,20:09:01,consolidation,small,small,133.639900345,29.319977484
11,20:09:02,consolidation,small,small,135.27666867,28.9431216466
11,20:09:03,consolidation,small,small,133.482037703,29.4919843664
11,20:09:04,consolidation,small,small,130.307432962,29.1975756534
11,20:09:05,consolidation,small,small,134.585873548,29.3599172438
11,20:09:06,consolidation,small,small,135.995251616,29.4179271865
11,20:09:07,consolidation,small,small,135.452228673,29.3575667073
11,20:09:08,consolidation,small,small,131.752282328,28.8701838691
11,20:09:09,consolidation,small,small,130.544768546,29.0416037535
11,20:09:10,consolidation,small,small,130.211197782,28.6909257849
11,20:09:11,consolidation,small,small,136.192323104,28.8910466312
