rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
26,00:04:04,spread,small,large,138.79396887,27.2334555222
26,00:04:05,spread,small,large,120.067319595,27.0332867692
26,00:04:06,spread,small,large,122.32330872,28.1317003
26,00:04:07,spread,small,large,121.653438657,27.8088084487
26,00:04:08,spread,small,large,135.380804885,27.4300925335
26,00:04:09,spread,small,large,130.095956666,27.3214589931
26,00:04:10,spread,small,large,138.104283287,27.9596740272
26,00:04:11,spread,small,large,133.004932749,28.351450891
26,00:04:12,spread,small,large,125.757156293,26.8997967087
26,00:04:13,spread,small,large,120.744733125,27.9776775652
26,00:04:14,spread,small,large,174.357567459,26.8132891544
26,00:04:15,spread,small,large,171.943169871,27.2299698301
26,00:04:16,spread,small,large,178.628174688,28.4427272692
26,00:04:17,spread,small,large,177.577766837,28.0082129577
26,00:04:18,spread,small,large,187.364900993,26.609664099
26,00:04:19,spread,small,large,189.430068528,26.6192717839
26,00:04:20,spread,small,large,181.963053015,28.231372547
26,00:04:21,spread,small,large,209.548925434,27.9020871734
26,00:04:22,spread,small,large,204.427136635,26.6102600596
26,00:04:23,spread,small,large,206.544556451,26.8254304302
26,00:04:24,spread,small,large,202.889950529,26.5356284928
26,00:04:25,spread,small,large,208.779620278,26.511629462
26,00:04:26,spread,small,large,209.453885412,26.6070675655
26,00:04:27,spread,small,large,208.28410551,27.7834044653
26,00:04:28,spread,small,large,207.470774129,26.568024825
26,00:04:29,spread,small,large,202.466476676,27.329995713
26,00:04:30,spread,small,large,202.771918198,27.4204010256
26,00:04:31,spread,small,large,204.975897359,27.9611190317
26,00:04:32,spread,small,large,206.947286796,27.6249820849
26,00:04:33,spread,small,large,204.089491689,27.4954209919
