rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
11,11:23:59,spread,small,small,126.658575134,28.3989267216
11,11:24:00,spread,small,small,136.931293855,26.8618650831
11,11:24:01,spread,small,small,138.530184433,27.4913242837
11,11:24:02,spread,small,small,126.981149873,28.32817825
11,11:24:03,spread,small,small,121.37330343,26.7392456699
11,11:24:04,spread,small,small,132.909666189,27.2105888413
11,11:24:05,spread,small,small,189.444549924,27.4616068815
11,11:24:06,spread,small,small,184.174139224,28.1858222431
11,11:24:07,spread,small,small,171.294436704,28.4859566812
11,11:24:08,spread,small,small,170.44609516,26.5898449121
11,11:24:09,spread,small,small,202.288063244,27.462955176
11,11:24:10,spread,small,small,209.475465936,27.1763010489
11,11:24:11,spread,small,small,204.204935411,27.1709175752
11,11:24:12,spread,small,small,209.247901021,27.6908068206
11,11:24:13,spread,small,small,204.293380438,27.2276010284
11,11:24:14,spread,small,small,203.180953269,28.3358129262
11,11:24:15,spread,small,small,208.845647761,28.0188858248
11,11:24:16,spread,small,small,208.876954766,28.2114794828
11,11:24:17,spread,small,small,204.400202929,26.7353283949
