rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
14,20:12:48,consolidation,small,small,76.0996815863,28.5342319622
14,20:12:49,consolidation,small,small,78.9303890105,29.2386019311
14,20:12:50,consolidation,small,small,73.9253938776,29.2067164466
14,20:12:51,consolidation,small,small,84.5312740582,28.6808823709
14,20:12:52,consolidation,small,small,89.1055806905,28.8531147297
14,20:12:53,consolidation,small,small,73.7603907819,29.2427042458
14,20:12:54,consolidation,small,small,84.5352451107,28.6774555657
14,20:12:55,consolidation,small,small,87.0751052679,29.4697666325
14,20:12:56,consolidation,small,small,75.8395060335,28.7562030289
14,20:12:57,consolidation,small,small,76.7517006599,28.6587005291
14,20:12:58,consolidation,small,small,79.2259611455,29.0051522178
14,20:12:59,consolidation,small,small,74.2709853431,29.4076835355
14,20:13:00,consolidation,small,small,79.3513348933,29.0407503255
14,20:13:01,consolidation,small,small,87.0444102092,28.6296406005
14,20:13:02,consolidation,small,small,72.9309527003,29.2706528104
14,20:13:03,consolidation,small,small,84.8447314897,28.5903209182
14,20:13:04,consolidation,small,small,126.904896179,29.2818529556
14,20:13:05,consolidation,small,small,111.357307644,28.7320810844
14,20:13:06,consolidation,small,small,128.264275944,29.1606008505
14,20:13:07,consolidation,small,small,126.757552158,28.5925395785
14,20:13:08,consolidation,small,small,123.634243125,28.7863086908
14,20:13:09,consolidation,small,small,118.822883192,29.0861524829
14,20:13:10,consolidation,small,small,123.342199875,29.362705513
14,20:13:11,consolidation,small,small,121.368096256,29.2332231396
14,20:13:12,consolidation,small,small,118.331396159,29.1589373119
14,20:13:13,consolidation,small,small,136.303047896,29.309667098
14,20:13:14,consolidation,small,small,135.399095683,29.1985001479
14,20:13:15,consolidation,small,small,135.190806676,29.197138671
14,20:13:16,consolidation,small,small,139.867296133,28.6811607161
14,20:13:17,consolidation,small,small,136.085155679,28.8382693948
14,20:13:18,consolidation,small,small,138.634842035,28.9334809937
14,20:13:19,consolidation,small,small,130.449781233,28.9598661199
14,20:13:20,consolidation,small,small,133.006715139,28.6810566539
14,20:13:21,consolidation,small,small,135.520184557,28.7832383413
14,20:13:22,consolidation,small,small,135.792689097,29.304860385
