rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
25,16:33:58,consolidation,large,large,81.2762159583,29.3446920947
25,16:33:59,consolidation,large,large,75.1889880243,29.0004728022
25,16:34:00,consolidation,large,large,87.8795137175,29.2248011265
25,16:34:01,consolidation,large,large,88.7739615782,28.724581162
25,16:34:02,consolidation,large,large,72.0809427383,29.2459491951
25,16:34:03,consolidation,large,large,87.3016809598,28.7689372861
25,16:34:04,consolidation,large,large,87.461373847,29.4306920304
25,16:34:05,consolidation,large,large,85.3435608694,29.3483633464
25,16:34:06,consolidation,large,large,81.390102554,28.6388695351
25,16:34:07,consolidation,large,large,80.4964735954,29.3585800673
25,16:34:08,consolidation,large,large,87.4276712255,28.7479782335
25,16:34:09,consolidation,large,large,83.7391759328,28.9629061665
25,16:34:10,consolidation,large,large,111.568179892,28.7944964594
25,16:34:11,consolidation,large,large,121.148093732,29.4553455418
25,16:34:12,consolidation,large,large,118.387171518,28.6623477522
25,16:34:13,consolidation,large,large,129.375947113,29.4677478493
25,16:34:14,consolidation,large,large,114.623166151,28.5355701614
25,16:34:15,consolidation,large,large,120.740053846,28.9437623454
25,16:34:16,consolidation,large,large,128.510409012,29.368073434
25,16:34:17,consolidation,large,large,121.215513925,28.8832227196
25,16:34:18,consolidation,large,large,124.640817334,28.8049980027
25,16:34:19,consolidation,large,large,126.269521608,28.5909460163
25,16:34:20,consolidation,large,large,120.554799074,28.8873290605
25,16:34:21,consolidation,large,large,121.718057583,28.5361832356
25,16:34:22,consolidation,large,large,120.521401955,28.8589993496
25,16:34:23,consolidation,large,large,126.500538919,28.5925790164
25,16:34:24,consolidation,large,large,124.987650952,29.3036583549
25,16:34:25,consolidation,large,large,125.807832519,29.3603249379
25,16:34:26,consolidation,large,large,114.535767791,29.3637559798
25,16:34:27,consolidation,large,large,129.039161553,29.346814386
25,16:34:28,consolidation,large,large,114.172934522,29.1430017642
25,16:34:29,consolidation,large,large,115.92477036,28.6221038706
25,16:34:30,consolidation,large,large,118.43299207,29.1412539404
25,16:34:31,consolidation,large,large,123.734956749,28.7162628195
25,16:34:32,consolidation,large,large,119.34929001,29.0073481099
25,16:34:33,consolidation,large,large,129.24963356,29.4198876062
25,16:34:34,consolidation,large,large,137.029675777,28.722758274
25,16:34:35,consolidation,large,large,137.212262551,29.4492412026
25,16:34:36,consolidation,large,large,139.851400172,28.7326354015
25,16:34:37,consolidation,large,large,133.460936495,28.5326907937
25,16:34:38,consolidation,large,large,130.872136844,28.9498432588
25,16:34:39,consolidation,large,large,130.957987916,28.7814646773
25,16:34:40,consolidation,large,large,139.328696987,29.1341512746
25,16:34:41,consolidation,large,large,139.692805664,28.6719842463
25,16:34:42,consolidation,large,large,138.669504424,28.7767029557
25,16:34:43,consolidation,large,large,130.824139544,28.6826419054
25,16:34:44,consolidation,large,large,132.358304674,28.6281221378
25,16:34:45,consolidation,large,large,136.14595287,29.2132453038
25,16:34:46,consolidation,large,large,136.181740361,28.6655469816
25,16:34:47,consolidation,large,large,136.880275976,28.5678731533
25,16:34:48,consolidation,large,large,139.740026251,28.850577592
25,16:34:49,consolidation,large,large,130.868187866,28.8463882301
25,16:34:50,consolidation,large,large,138.299613279,29.4760565689
25,16:34:51,consolidation,large,large,139.841501486,28.8553211968
25,16:34:52,consolidation,large,large,132.577034518,29.3081351363
25,16:34:53,consolidation,large,large,131.243887043,28.8911789321
