rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
20,00:36:01,spread,large,small,120.387285631,27.7138436177
20,00:36:02,spread,large,small,132.09350168,27.4886190293
20,00:36:03,spread,large,small,128.25466462,28.2379474312
20,00:36:04,spread,large,small,120.239047872,28.2572956994
20,00:36:05,spread,large,small,129.756541436,28.4885422405
20,00:36:06,spread,large,small,125.38724922,28.4735102166
20,00:36:07,spread,large,small,129.813939238,28.4274140662
20,00:36:08,spread,large,small,123.655475688,26.8622139255
20,00:36:09,spread,large,small,138.11887161,27.9788854929
20,00:36:10,spread,large,small,131.043740944,26.5647499099
20,00:36:11,spread,large,small,138.943987688,28.3352889443
20,00:36:12,spread,large,small,131.56940705,28.1545545029
20,00:36:13,spread,large,small,122.366581169,26.5377692827
20,00:36:14,spread,large,small,137.75580476,27.3433644143
20,00:36:15,spread,large,small,124.567373285,27.1812708345
20,00:36:16,spread,large,small,178.854367977,27.619422031
20,00:36:17,spread,large,small,178.112240159,27.8374789201
20,00:36:18,spread,large,small,182.360823334,27.7343664105
20,00:36:19,spread,large,small,172.790321253,28.3790331303
20,00:36:20,spread,large,small,189.17022743,28.3958573437
20,00:36:21,spread,large,small,174.883624457,27.2004877891
20,00:36:22,spread,large,small,171.451248049,27.8001016364
20,00:36:23,spread,large,small,182.933132161,27.0697980026
20,00:36:24,spread,large,small,188.89776677,27.5955045527
20,00:36:25,spread,large,small,189.515489421,26.9545202897
20,00:36:26,spread,large,small,178.505091416,28.3469873867
20,00:36:27,spread,large,small,185.977939964,27.9244303485
20,00:36:28,spread,large,small,171.956080809,26.8889589413
20,00:36:29,spread,large,small,185.249393756,28.1106547073
20,00:36:30,spread,large,small,200.620502139,28.2467379211
20,00:36:31,spread,large,small,200.900607352,26.9268395244
20,00:36:32,spread,large,small,208.627807901,28.0141314927
20,00:36:33,spread,large,small,201.201586298,26.7455795633
20,00:36:34,spread,large,small,200.587880007,27.9008087691
20,00:36:35,spread,large,small,205.83928554,27.7720856215
20,00:36:36,spread,large,small,207.583197808,28.0126105862
20,00:36:37,spread,large,small,208.493705236,27.3963891298
20,00:36:38,spread,large,small,202.372131786,27.9870573532
20,00:36:39,spread,large,small,209.929781534,28.2137798199
20,00:36:40,spread,large,small,202.947814656,27.649736219
20,00:36:41,spread,large,small,203.801356174,27.7130988872
20,00:36:42,spread,large,small,204.64984701,28.4002178315
