rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
30,20:35:37,consolidation,small,small,86.2676440095,28.6113457912
30,20:35:38,consolidation,small,small,83.1765869346,28.9695678159
30,20:35:39,consolidation,small,small,71.5301326301,28.8739856743
30,20:35:40,consolidation,small,small,82.6467800971,28.8863842683
30,20:35:41,consolidation,small,small,81.4446524079,29.3771967447
30,20:35:42,consolidation,small,small,88.466711364,28.5400390541
30,20:35:43,consolidation,small,small,71.4231452971,29.076060701
30,20:35:44,consolidation,small,small,70.5787687382,29.0291093207
30,20:35:45,consolidation,small,small,74.0475632418,28.6973088205
30,20:35:46,consolidation,small,small,86.9847176303,29.3691777978
30,20:35:47,consolidation,small,small,75.1081343237,29.1953962391
30,20:35:48,consolidation,small,small,124.367253016,28.9882520635
30,20:35:49,consolidation,small,small,122.959265625,29.2121293874
30,20:35:50,consolidation,small,small,124.512248513,29.3571178268
30,20:35:51,consolidation,small,small,128.933394589,28.8941306039
30,20:35:52,consolidation,small,small,113.075388843,28.8337117158
30,20:35:53,consolidation,small,small,129.203164521,29.4267492338
30,20:35:54,consolidation,small,small,121.024007547,29.3508760283
30,20:35:55,consolidation,small,small,128.041470226,28.8233285769
30,20:35:56,consolidation,small,small,120.208637615,29.349881646
30,20:35:57,consolidation,small,small,112.881711014,29.1636880647
30,20:35:58,consolidation,small,small,117.558275227,28.7979608427
30,20:35:59,consolidation,small,small,112.617068337,29.1418064564
30,20:36:00,consolidation,small,small,126.640323557,29.070096422
30,20:36:01,consolidation,small,small,139.03622623,28.5131369189
30,20:36:02,consolidation,small,small,131.474262266,28.5318038417
30,20:36:03,consolidation,small,small,133.485168489,29.0397830114
30,20:36:04,consolidation,small,small,137.413506158,28.5128525129
30,20:36:05,consolidation,small,small,130.442191646,29.2563296063
30,20:36:06,consolidation,small,small,133.204387206,29.4191831255
30,20:36:07,consolidation,small,small,136.142475502,28.8297672023
30,20:36:08,consolidation,small,small,132.236335692,28.8649870308
30,20:36:09,consolidation,small,small,136.917392491,29.1584453847
30,20:36:10,consolidation,small,small,138.205993964,29.1059573393
30,20:36:11,consolidation,small,small,139.231297072,29.2901510105
30,20:36:12,consolidation,small,small,139.605488057,28.6008786488
30,20:36:13,consolidation,small,small,133.127016412,29.4705034496
30,20:36:14,consolidation,small,small,130.619626911,29.4592804854
30,20:36:15,consolidation,small,small,134.582536251,29.0330302956
