rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
1,23:35:17,spread,small,large,120.74293157,27.770823382
1,23:35:18,spread,small,large,133.625233426,27.0600942053
1,23:35:19,spread,small,large,126.194703555,27.4428395469
1,23:35:20,spread,small,large,120.671912236,27.3478509226
1,23:35:21,spread,small,large,133.133588786,27.799308771
1,23:35:22,spread,small,large,177.152708509,26.599509705
1,23:35:23,spread,small,large,176.538951479,26.8488448163
1,23:35:24,spread,small,large,175.860844777,28.4282253656
1,23:35:25,spread,small,large,189.266863116,27.4550636509
1,23:35:26,spread,small,large,179.873889356,28.3488774265
1,23:35:27,spread,small,large,182.709247433,28.0698657626
1,23:35:28,spread,small,large,206.395264021,27.2689940712
1,23:35:29,spread,small,large,204.145581078,26.8791733541
1,23:35:30,spread,small,large,206.79084307,28.2139497551
1,23:35:31,spread,small,large,203.910920871,26.9649574324
1,23:35:32,spread,small,large,204.4047938,28.0815951366
1,23:35:33,spread,small,large,203.471681307,27.1797004622
1,23:35:34,spread,small,large,205.029851628,27.3551279323
1,23:35:35,spread,small,large,200.655226121,26.8743357314
1,23:35:36,spread,small,large,204.288636057,27.0536522346
1,23:35:37,spread,small,large,200.637283649,28.0362281693
1,23:35:38,spread,small,large,205.647598624,28.3547095545
1,23:35:39,spread,small,large,205.161421026,27.364511075
