rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
30,00:09:27,spread,small,large,133.431425164,26.8671845877
30,00:09:28,spread,small,large,135.717593998,27.0239475346
30,00:09:29,spread,small,large,122.721498116,27.0059850581
30,00:09:30,spread,small,large,120.871849512,26.626641523
30,00:09:31,spread,small,large,128.401999959,28.3228864184
30,00:09:32,spread,small,large,138.306664875,27.0864744982
30,00:09:33,spread,small,large,123.105182055,27.6220524076
30,00:09:34,spread,small,large,125.470495157,26.6389107711
30,00:09:35,spread,small,large,123.449734628,26.9863141458
30,00:09:36,spread,small,large,138.554476094,27.1040196426
30,00:09:37,spread,small,large,184.56752995,27.0754883567
30,00:09:38,spread,small,large,183.340576877,27.4512123775
30,00:09:39,spread,small,large,185.656354426,28.2181647664
30,00:09:40,spread,small,large,177.403402131,26.8891706495
30,00:09:41,spread,small,large,179.670842368,26.7116536931
30,00:09:42,spread,small,large,182.849569838,27.9929760395
30,00:09:43,spread,small,large,174.034828142,27.2135801697
30,00:09:44,spread,small,large,176.303046163,26.6528925751
30,00:09:45,spread,small,large,170.559889552,28.03676567
30,00:09:46,spread,small,large,172.906142202,28.0779247422
30,00:09:47,spread,small,large,203.000204776,28.3942509065
30,00:09:48,spread,small,large,202.986123504,27.0444085978
30,00:09:49,spread,small,large,200.310363484,26.9729729327
30,00:09:50,spread,small,large,208.295572392,27.9769679043
30,00:09:51,spread,small,large,206.010137138,27.0868362088
