rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
6,20:00:57,consolidation,small,small,89.689407679,28.6530126563
6,20:00:58,consolidation,small,small,84.5946083271,29.176492087
6,20:00:59,consolidation,small,small,71.9458029726,28.802158363
6,20:01:00,consolidation,small,small,78.9441749477,29.0217071812
6,20:01:01,consolidation,small,small,75.0795879268,28.8510983653
6,20:01:02,consolidation,small,small,72.2172312133,28.5741361254
6,20:01:03,consolidation,small,small,74.448220572,29.3118947116
6,20:01:04,consolidation,small,small,74.6471411893,29.1971804206
6,20:01:05,consolidation,small,small,71.8851921096,29.1183214178
6,20:01:06,consolidation,small,small,117.664370891,28.6605814061
6,20:01:07,consolidation,small,small,116.540568434,29.4067676039
6,20:01:08,consolidation,small,small,123.386966091,29.157087136
6,20:01:09,consolidation,small,small,121.633425903,28.8033251339
6,20:01:10,consolidation,small,small,127.393670273,29.0949164997
6,20:01:11,consolidation,small,small,120.720089903,28.8436098588
6,20:01:12,consolidation,small,small,111.715026621,29.4000179281
6,20:01:13,consolidation,small,small,113.8753662,29.4642828501
6,20:01:14,consolidation,small,small,118.668642838,29.462528685
6,20:01:15,consolidation,small,small,117.160966071,29.3098428022
6,20:01:16,consolidation,small,small,115.899422468,29.4093607307
6,20:01:17,consolidation,small,small,121.674906895,28.7271361664
6,20:01:18,consolidation,small,small,111.42769239,29.2211676629
6,20:01:19,consolidation,small,small,114.212080765,28.6075965184
6,20:01:20,consolidation,small,small,126.914673403,29.0104404691
6,20:01:21,consolidation,small,small,120.305323854,28.9270956816
6,20:01:22,consolidation,small,small,115.106562273,28.9794893163
6,20:01:23,consolidation,small,small,137.293348899,28.7356086332
6,20:01:24,consolidation,small,small,137.876380906,29.3314667889
6,20:01:25,consolidation,small,small,130.202930586,29.2302375861
6,20:01:26,consolidation,small,small,133.94862858,28.6062510979
6,20:01:27,consolidation,small,small,131.695039965,28.6871903343
6,20:01:28,consolidation,small,small,134.239477661,28.9562848336
6,20:01:29,consolidation,small,small,138.394321755,29.0350910787
6,20:01:30,consolidation,small,small,136.799092414,28.5932034721
6,20:01:31,consolidation,small,small,130.637910574,28.716026433
6,20:01:32,consolidation,small,small,133.457748073,28.8509789372
6,20:01:33,consolidation,small,small,131.358334276,29.0894652463
6,20:01:34,consolidation,small,small,135.568980698,29.1024686548
6,20:01:35,consolidation,small,small,131.359718689,28.5717270465
6,20:01:36,consolidation,small,small,139.820512064,29.1804518457
6,20:01:37,consolidation,small,small,138.004806283,28.9782017421
6,20:01:38,consolidation,small,small,132.730236412,28.7972472883
6,20:01:39,consolidation,small,small,133.450415088,29.2124837219
