rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
22,18:46:04,consolidation,small,large,81.0004677551,28.5923115322
22,18:46:05,consolidation,small,large,86.0617172708,29.3769183333
22,18:46:06,consolidation,small,large,87.8700346809,28.7955854101
22,18:46:07,consolidation,small,large,73.5612968292,29.4879995398
22,18:46:08,consolidation,small,large,74.5380962294,29.1602189231
22,18:46:09,consolidation,small,large,70.5968023394,29.2033909529
22,18:46:10,consolidation,small,large,80.4532439596,28.8831895453
22,18:46:11,consolidation,small,large,87.3090760876,28.8139112338
22,18:46:12,consolidation,small,large,75.2043772003,29.2478674458
22,18:46:13,consolidation,small,large,75.2431833868,29.2532024416
22,18:46:14,consolidation,small,large,121.01333179,28.5143831962
22,18:46:15,consolidation,small,large,128.838424027,29.2869984945
22,18:46:16,consolidation,small,large,113.418921101,29.1740265099
22,18:46:17,consolidation,small,large,127.240384909,29.2071009204
22,18:46:18,consolidation,small,large,125.083921086,28.8594495141
22,18:46:19,consolidation,small,large,117.582165221,29.00447437
22,18:46:20,consolidation,small,large,125.956354835,28.9562338356
22,18:46:21,consolidation,small,large,116.134856438,28.7455608658
22,18:46:22,consolidation,small,large,112.876301728,28.6971719692
22,18:46:23,consolidation,small,large,110.105173039,28.5578193744
22,18:46:24,consolidation,small,large,117.82956484,29.461011199
22,18:46:25,consolidation,small,large,126.19777189,28.9732832183
22,18:46:26,consolidation,small,large,111.046539723,28.7652008429
22,18:46:27,consolidation,small,large,125.86878692,29.4903152013
22,18:46:28,consolidation,small,large,114.87489482,29.48420619
22,18:46:29,consolidation,small,large,129.431392405,29.2727953558
22,18:46:30,consolidation,small,large,127.704017112,28.7689266974
22,18:46:31,consolidation,small,large,129.311146451,28.8761653126
22,18:46:32,consolidation,small,large,125.070443065,29.088858073
22,18:46:33,consolidation,small,large,131.614472653,29.0144942586
22,18:46:34,consolidation,small,large,130.372699675,28.5343863171
22,18:46:35,consolidation,small,large,139.977111699,28.5939980892
22,18:46:36,consolidation,small,large,135.522759558,29.3677680816
22,18:46:37,consolidation,small,large,130.2963819,28.956018371
22,18:46:38,consolidation,small,large,135.228550371,29.4316006995
22,18:46:39,consolidation,small,large,136.809983833,28.6479016687
22,18:46:40,consolidation,small,large,137.371100573,28.9782335534
22,18:46:41,consolidation,small,large,133.465123949,29.339329938
22,18:46:42,consolidation,small,large,131.86001983,28.8518715047
22,18:46:43,consolidation,small,large,135.214634211,28.6851749613
22,18:46:44,consolidation,small,large,137.919875826,29.0293740446
22,18:46:45,consolidation,small,large,132.845899662,29.430019191
22,18:46:46,consolidation,small,large,136.978429786,29.3729235686
22,18:46:47,consolidation,small,large,132.192898218,29.4921286023
22,18:46:48,consolidation,small,large,137.303090344,28.644579781
