rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
22,20:24:26,consolidation,small,small,76.8533912921,29.4098534491
22,20:24:27,consolidation,small,small,77.3910184607,28.5452687806
22,20:24:28,consolidation,small,small,87.9556522291,29.035054527
22,20:24:29,consolidation,small,small,75.7069800402,29.3707380202
22,20:24:30,consolidation,small,small,83.99517807,29.455533056
22,20:24:31,consolidation,small,small,76.5067553526,28.9947373656
22,20:24:32,consolidation,small,small,80.6448214456,29.4401570618
22,20:24:33,consolidation,small,small,81.1573006555,29.2914712824
22,20:24:34,consolidation,small,small,71.8810960522,28.6071931938
22,20:24:35,consolidation,small,small,87.9148808674,28.9575478267
22,20:24:36,consolidation,small,small,73.3037815782,28.9229497745
22,20:24:37,consolidation,small,small,83.754891947,29.1006551256
22,20:24:38,consolidation,small,small,78.8131286189,28.7599777212
22,20:24:39,consolidation,small,small,70.7669268856,28.7733243847
22,20:24:40,consolidation,small,small,76.0166077378,28.8627399786
22,20:24:41,consolidation,small,small,76.7488685609,29.4935076166
22,20:24:42,consolidation,small,small,115.13864274,28.5010286407
22,20:24:43,consolidation,small,small,129.039270233,29.4931912184
22,20:24:44,consolidation,small,small,112.814331344,29.3427451919
22,20:24:45,consolidation,small,small,122.34799589,28.9761884307
22,20:24:46,consolidation,small,small,110.263342322,29.1061732617
22,20:24:47,consolidation,small,small,125.861621177,28.5504158814
22,20:24:48,consolidation,small,small,118.004502719,29.2353415246
22,20:24:49,consolidation,small,small,122.49057149,28.6941962478
22,20:24:50,consolidation,small,small,116.714138255,29.3913273297
22,20:24:51,consolidation,small,small,113.811879407,29.1608971242
22,20:24:52,consolidation,small,small,110.108155549,28.868298915
22,20:24:53,consolidation,small,small,122.571742271,29.3017592419
22,20:24:54,consolidation,small,small,126.491644863,28.7462914766
22,20:24:55,consolidation,small,small,111.388800734,28.8655249756
22,20:24:56,consolidation,small,small,124.289758707,28.953468639
22,20:24:57,consolidation,small,small,114.173004359,28.5834405672
22,20:24:58,consolidation,small,small,122.650080896,29.1366940903
22,20:24:59,consolidation,small,small,120.703758427,28.7452827065
22,20:25:00,consolidation,small,small,121.561389465,28.7238501721
22,20:25:01,consolidation,small,small,131.821912063,29.2607627619
22,20:25:02,consolidation,small,small,139.237598962,29.1368799064
22,20:25:03,consolidation,small,small,137.603132721,29.4633749366
22,20:25:04,consolidation,small,small,135.364236346,29.0629405995
22,20:25:05,consolidation,small,small,135.891935146,29.3882112393
22,20:25:06,consolidation,small,small,130.209172218,28.6397243379
22,20:25:07,consolidation,small,small,139.125245784,29.430940744
22,20:25:08,consolidation,small,small,137.606658185,28.6506937807
22,20:25:09,consolidation,small,small,135.414929799,28.6332098283
22,20:25:10,consolidation,small,small,130.391519445,29.3817017602
22,20:25:11,consolidation,small,small,130.892023221,29.1239539309
22,20:25:12,consolidation,small,small,137.907501927,28.8957444868
22,20:25:13,consolidation,small,small,131.113910888,29.298253253
22,20:25:14,consolidation,small,small,131.678434155,29.0507353777
22,20:25:15,consolidation,small,small,135.810710081,29.489428754
