rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
28,21:12:10,spread,large,large,120.160307525,27.0283848639
28,21:12:11,spread,large,large,129.395079751,27.7483327966
28,21:12:12,spread,large,large,124.165534863,26.9167029506
28,21:12:13,spread,large,large,124.739686962,27.1839153993
28,21:12:14,spread,large,large,133.261263784,26.7367801674
28,21:12:15,spread,large,large,139.212498915,27.4919716629
28,21:12:16,spread,large,large,124.678344389,27.9025793509
28,21:12:17,spread,large,large,181.694666175,28.0538570743
28,21:12:18,spread,large,large,183.277362885,27.2499246059
28,21:12:19,spread,large,large,184.860750056,26.5731993589
28,21:12:20,spread,large,large,186.962298879,27.1157161123
28,21:12:21,spread,large,large,183.894967522,28.4326050292
28,21:12:22,spread,large,large,182.139047657,28.4190873329
28,21:12:23,spread,large,large,188.262499172,28.2892548555
28,21:12:24,spread,large,large,176.426347955,27.9946747502
28,21:12:25,spread,large,large,188.631292703,26.9868483149
28,21:12:26,spread,large,large,187.680495308,26.9539148556
28,21:12:27,spread,large,large,178.668898477,27.4690546814
28,21:12:28,spread,large,large,177.660300216,27.6473815774
28,21:12:29,spread,large,large,176.124403929,27.5486567292
28,21:12:30,spread,large,large,202.12834476,27.5667046868
28,21:12:31,spread,large,large,202.440551663,27.4725504393
28,21:12:32,spread,large,large,203.213387769,27.1577196559
28,21:12:33,spread,large,large,202.837655913,28.1860514931
28,21:12:34,spread,large,large,202.624040215,27.0069158226
28,21:12:35,spread,large,large,208.669029891,27.4789663573
28,21:12:36,spread,large,large,203.883188647,27.9129232062
28,21:12:37,spread,large,large,201.818613103,28.2691003567
28,21:12:38,spread,large,large,204.717201587,27.2951279509
28,21:12:39,spread,large,large,209.449946493,26.6371767117
28,21:12:40,spread,large,large,208.634841072,28.2865826272
28,21:12:41,spread,large,large,205.861545209,28.0758354279
