rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
11,20:50:57,spread,large,large,130.700532671,26.9959254271
11,20:50:58,spread,large,large,136.477667006,26.5034259093
11,20:50:59,spread,large,large,128.477012818,28.2079158319
11,20:51:00,spread,large,large,135.907398845,27.6181318983
11,20:51:01,spread,large,large,129.546486359,27.8145652684
11,20:51:02,spread,large,large,123.586564476,27.2503967239
11,20:51:03,spread,large,large,120.880524044,26.7219203445
11,20:51:04,spread,large,large,183.559657085,27.0036081216
11,20:51:05,spread,large,large,177.434675484,26.7352498781
11,20:51:06,spread,large,large,177.4083665,27.4058211394
11,20:51:07,spread,large,large,172.633669245,27.6039930017
11,20:51:08,spread,large,large,184.425799042,27.8045981379
11,20:51:09,spread,large,large,182.590851746,27.7704765665
11,20:51:10,spread,large,large,178.599703441,27.6175032599
11,20:51:11,spread,large,large,180.248606618,27.4252656078
11,20:51:12,spread,large,large,189.072144391,27.3671074007
11,20:51:13,spread,large,large,177.501924455,27.3207705282
11,20:51:14,spread,large,large,183.927071845,27.4003680292
11,20:51:15,spread,large,large,181.590554147,26.6006479073
11,20:51:16,spread,large,large,209.849456101,28.2119827602
11,20:51:17,spread,large,large,203.674316328,27.7488639422
11,20:51:18,spread,large,large,203.203281633,28.0005632198
11,20:51:19,spread,large,large,205.775794894,28.299694654
11,20:51:20,spread,large,large,205.717409393,26.9491704859
11,20:51:21,spread,large,large,205.754013292,28.0752369965
11,20:51:22,spread,large,large,202.193147957,27.5756838758
11,20:51:23,spread,large,large,201.337340795,27.1208297464
11,20:51:24,spread,large,large,208.754729569,26.7319255896
11,20:51:25,spread,large,large,207.226863733,27.4397962146
11,20:51:26,spread,large,large,207.140733791,27.576078829
11,20:51:27,spread,large,large,205.724978348,27.8265596782
11,20:51:28,spread,large,large,201.842648476,26.5098835605
11,20:51:29,spread,large,large,207.491208949,28.3084256927
