rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
23,00:39:47,spread,large,small,124.564232116,27.6455742097
23,00:39:48,spread,large,small,121.958109266,27.3095666022
23,00:39:49,spread,large,small,126.812529157,26.5247028043
23,00:39:50,spread,large,small,129.408818929,28.3955616916
23,00:39:51,spread,large,small,130.530833377,27.5956886817
23,00:39:52,spread,large,small,125.459887444,28.1937992587
23,00:39:53,spread,large,small,135.236413637,28.2308646902
23,00:39:54,spread,large,small,122.491943401,28.0179459301
23,00:39:55,spread,large,small,123.019984026,28.3341630645
23,00:39:56,spread,large,small,137.903977602,26.5893531144
23,00:39:57,spread,large,small,139.460415759,26.7192365152
23,00:39:58,spread,large,small,182.741860226,28.4410516127
23,00:39:59,spread,large,small,179.163674384,28.2393359176
23,00:40:00,spread,large,small,183.508622924,27.3693853179
23,00:40:01,spread,large,small,181.197451766,28.3569559937
23,00:40:02,spread,large,small,188.628047231,27.38364013
23,00:40:03,spread,large,small,187.764657117,28.4847266743
23,00:40:04,spread,large,small,180.091936805,28.1444564563
23,00:40:05,spread,large,small,170.646116782,27.6746750412
23,00:40:06,spread,large,small,178.728805194,27.0306332961
23,00:40:07,spread,large,small,186.718245016,27.1963848907
23,00:40:08,spread,large,small,209.688182706,26.5077877107
23,00:40:09,spread,large,small,205.215915042,26.6180742549
23,00:40:10,spread,large,small,205.017816312,28.1476327615
23,00:40:11,spread,large,small,207.755299195,28.2233779324
23,00:40:12,spread,large,small,202.416058986,28.0168845891
23,00:40:13,spread,large,small,200.278040377,27.1860980486
23,00:40:14,spread,large,small,206.563106549,27.8325556719
23,00:40:15,spread,large,small,205.834359673,26.9299170563
