rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
22,11:36:55,spread,small,small,120.092329951,27.3473828786
22,11:36:56,spread,small,small,135.713798028,26.8463347264
22,11:36:57,spread,small,small,126.438717863,27.4631316784
22,11:36:58,spread,small,small,125.754171059,27.0900325212
22,11:36:59,spread,small,small,120.944632413,28.0020640406
22,11:37:00,spread,small,small,124.526116155,26.9049004503
22,11:37:01,spread,small,small,179.145999559,27.6634564354
22,11:37:02,spread,small,small,186.962655991,27.7144876994
22,11:37:03,spread,small,small,188.109740484,27.4336214573
22,11:37:04,spread,small,small,176.368466809,28.0922166801
22,11:37:05,spread,small,small,175.259960784,27.8542048881
22,11:37:06,spread,small,small,187.690976301,27.6505042644
22,11:37:07,spread,small,small,177.629117698,27.5284454533
22,11:37:08,spread,small,small,201.059509733,26.6194925237
22,11:37:09,spread,small,small,209.105752313,26.9310313568
22,11:37:10,spread,small,small,201.428910844,27.2343704937
22,11:37:11,spread,small,small,206.393709575,27.7717879306
22,11:37:12,spread,small,small,208.151309742,27.0166995073
22,11:37:13,spread,small,small,204.059679564,27.2325031065
22,11:37:14,spread,small,small,202.2937673,27.0484260937
