rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
16,18:37:29,consolidation,small,large,88.5277419404,28.6846456449
16,18:37:30,consolidation,small,large,80.9382770453,28.6195158909
16,18:37:31,consolidation,small,large,84.0750162703,28.6813192844
16,18:37:32,consolidation,small,large,86.8291917477,29.3638381924
16,18:37:33,consolidation,small,large,72.5343272043,29.4194795314
16,18:37:34,consolidation,small,large,88.0313260471,29.2186006045
16,18:37:35,consolidation,small,large,72.1985860503,28.5756940679
16,18:37:36,consolidation,small,large,87.1548651103,29.424471055
16,18:37:37,consolidation,small,large,75.107907607,29.2705909183
16,18:37:38,consolidation,small,large,81.0858686,28.5869773707
16,18:37:39,consolidation,small,large,89.0314124484,29.4121012296
16,18:37:40,consolidation,small,large,89.0271335804,29.2882390497
16,18:37:41,consolidation,small,large,70.2830473749,28.9550170839
16,18:37:42,consolidation,small,large,76.5570991653,29.220263511
16,18:37:43,consolidation,small,large,84.842022042,29.1539331645
16,18:37:44,consolidation,small,large,84.0271218002,28.6384515516
16,18:37:45,consolidation,small,large,71.5458662568,28.9872145026
16,18:37:46,consolidation,small,large,79.614154573,28.7261334931
16,18:37:47,consolidation,small,large,116.121101564,29.2443211896
16,18:37:48,consolidation,small,large,116.225694656,28.5238076863
16,18:37:49,consolidation,small,large,121.999124045,29.0961768586
16,18:37:50,consolidation,small,large,126.537802586,29.0509679567
16,18:37:51,consolidation,small,large,127.606465476,28.6758918377
16,18:37:52,consolidation,small,large,117.608095274,29.3801310364
16,18:37:53,consolidation,small,large,110.988458657,28.5076633671
16,18:37:54,consolidation,small,large,114.597314002,29.0210462237
16,18:37:55,consolidation,small,large,119.633300057,29.2119737214
16,18:37:56,consolidation,small,large,122.242805163,28.5749456407
16,18:37:57,consolidation,small,large,123.366991091,28.8084863847
16,18:37:58,consolidation,small,large,114.902890524,29.286617406
16,18:37:59,consolidation,small,large,127.477692467,28.5274038558
16,18:38:00,consolidation,small,large,110.627459958,29.4561319201
16,18:38:01,consolidation,small,large,119.515193202,29.4334153159
16,18:38:02,consolidation,small,large,132.855535652,28.5720725631
16,18:38:03,consolidation,small,large,132.381016846,29.3509699789
16,18:38:04,consolidation,small,large,139.669032123,28.5928084781
16,18:38:05,consolidation,small,large,130.286968818,28.5469487345
16,18:38:06,consolidation,small,large,133.344827337,29.1609793343
16,18:38:07,consolidation,small,large,133.131500539,29.0154854363
16,18:38:08,consolidation,small,large,137.770531687,28.8020144353
16,18:38:09,consolidation,small,large,134.969800939,28.8397814874
16,18:38:10,consolidation,small,large,130.484614633,28.9910744326
