rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
24,16:31:58,consolidation,large,large,75.6374371051,28.6921417144
24,16:31:59,consolidation,large,large,82.7480460411,29.0097222135
24,16:32:00,consolidation,large,large,86.0159526922,29.0184377807
24,16:32:01,consolidation,large,large,73.3765488478,28.5042017572
24,16:32:02,consolidation,large,large,85.0685254337,29.1923673893
24,16:32:03,consolidation,large,large,77.0407756909,29.0249359292
24,16:32:04,consolidation,large,large,73.2185921792,29.2252515393
24,16:32:05,consolidation,large,large,82.7718898227,28.6108077787
24,16:32:06,consolidation,large,large,89.4294675374,28.9525651765
24,16:32:07,consolidation,large,large,74.5797099228,28.7580725129
24,16:32:08,consolidation,large,large,80.4287962945,28.6579825664
24,16:32:09,consolidation,large,large,82.7067130614,28.9726887954
24,16:32:10,consolidation,large,large,74.1906249166,28.9344803298
24,16:32:11,consolidation,large,large,70.6956294086,29.4786727248
24,16:32:12,consolidation,large,large,78.1639038519,28.6494636245
24,16:32:13,consolidation,large,large,71.9430374769,28.6258495443
24,16:32:14,consolidation,large,large,70.1562835567,29.3055022806
24,16:32:15,consolidation,large,large,83.0555225085,28.8851831745
24,16:32:16,consolidation,large,large,70.9691839983,29.2176673999
24,16:32:17,consolidation,large,large,73.5183107013,29.1941256835
24,16:32:18,consolidation,large,large,74.4516545538,28.7753255235
24,16:32:19,consolidation,large,large,80.0739445474,29.2906325827
24,16:32:20,consolidation,large,large,84.8832078714,28.7101946068
24,16:32:21,consolidation,large,large,123.642314335,29.23509353
24,16:32:22,consolidation,large,large,123.990324622,28.8134015299
24,16:32:23,consolidation,large,large,120.946916641,29.1722382423
24,16:32:24,consolidation,large,large,121.382164633,28.9894635648
24,16:32:25,consolidation,large,large,119.155005899,28.8920583665
24,16:32:26,consolidation,large,large,128.253765123,29.2910510412
24,16:32:27,consolidation,large,large,118.713713173,28.6628442154
24,16:32:28,consolidation,large,large,116.558593082,28.7064406649
24,16:32:29,consolidation,large,large,128.092846294,29.4590053371
24,16:32:30,consolidation,large,large,111.714572015,29.3079763275
24,16:32:31,consolidation,large,large,115.663686408,28.5258170973
24,16:32:32,consolidation,large,large,120.427646683,28.732742645
24,16:32:33,consolidation,large,large,127.629373696,28.9039683045
24,16:32:34,consolidation,large,large,110.664060391,29.0421086157
24,16:32:35,consolidation,large,large,129.873048063,29.2401581055
24,16:32:36,consolidation,large,large,113.690220338,28.9336522639
24,16:32:37,consolidation,large,large,122.346832793,29.1839352517
24,16:32:38,consolidation,large,large,139.108619512,29.2546949538
24,16:32:39,consolidation,large,large,132.394029778,29.22914669
24,16:32:40,consolidation,large,large,137.024926692,28.5424508805
24,16:32:41,consolidation,large,large,136.333063912,28.9927459022
24,16:32:42,consolidation,large,large,132.270942731,29.016450213
24,16:32:43,consolidation,large,large,132.691500119,29.0480757676
24,16:32:44,consolidation,large,large,135.037991371,28.6399527903
24,16:32:45,consolidation,large,large,135.99627441,28.932070837
24,16:32:46,consolidation,large,large,134.376537216,28.6494981778
24,16:32:47,consolidation,large,large,139.68174198,29.2350355811
24,16:32:48,consolidation,large,large,139.096115132,28.7378250727
24,16:32:49,consolidation,large,large,133.068618274,28.7522560696
24,16:32:50,consolidation,large,large,136.926911332,29.3243738311
24,16:32:51,consolidation,large,large,135.148832598,28.8140950379
24,16:32:52,consolidation,large,large,138.180571703,29.3170433455
24,16:32:53,consolidation,large,large,133.838476884,29.2466760766
24,16:32:54,consolidation,large,large,137.296362837,28.808204984
24,16:32:55,consolidation,large,large,133.682537298,29.1143570688
24,16:32:56,consolidation,large,large,135.305610011,29.1422235782
24,16:32:57,consolidation,large,large,132.39173402,29.1177071926
24,16:32:58,consolidation,large,large,133.630895924,28.897961206
24,16:32:59,consolidation,large,large,131.67271075,29.4611168016
