rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
18,19:31:01,consolidation,large,small,87.3079765697,28.5863049022
18,19:31:02,consolidation,large,small,74.5068601481,29.4404923328
18,19:31:03,consolidation,large,small,81.758823311,29.241817097
18,19:31:04,consolidation,large,small,81.5743053263,29.0721961804
18,19:31:05,consolidation,large,small,84.5606497415,28.6467810776
18,19:31:06,consolidation,large,small,72.3226022914,29.2579319511
18,19:31:07,consolidation,large,small,78.4762530073,29.2725147701
18,19:31:08,consolidation,large,small,81.1179320431,29.201583924
18,19:31:09,consolidation,large,small,88.7223582166,28.5498107216
18,19:31:10,consolidation,large,small,77.4943324416,28.6356785692
18,19:31:11,consolidation,large,small,77.4308092635,28.6707906415
18,19:31:12,consolidation,large,small,88.6271850681,29.4506983182
18,19:31:13,consolidation,large,small,85.3506172827,29.0967359915
18,19:31:14,consolidation,large,small,82.008864627,29.0225221063
18,19:31:15,consolidation,large,small,70.6564164504,29.1326687205
18,19:31:16,consolidation,large,small,89.7668504633,29.3310555803
18,19:31:17,consolidation,large,small,85.3537040051,29.2466125979
18,19:31:18,consolidation,large,small,80.6122512552,28.9818347276
18,19:31:19,consolidation,large,small,78.0789963806,28.8245551689
18,19:31:20,consolidation,large,small,74.2715003798,28.7765066745
18,19:31:21,consolidation,large,small,85.0576856161,29.3918942396
18,19:31:22,consolidation,large,small,114.220967106,29.3075336908
18,19:31:23,consolidation,large,small,125.189690426,28.7261760653
18,19:31:24,consolidation,large,small,118.119775611,28.678133937
18,19:31:25,consolidation,large,small,117.091753489,29.4395667777
18,19:31:26,consolidation,large,small,121.958867647,28.5790739928
18,19:31:27,consolidation,large,small,117.949163132,29.2153520427
18,19:31:28,consolidation,large,small,120.020854806,29.3947161389
18,19:31:29,consolidation,large,small,122.397479249,28.5808738928
18,19:31:30,consolidation,large,small,118.309968891,28.550317476
18,19:31:31,consolidation,large,small,121.99425019,28.6644208264
18,19:31:32,consolidation,large,small,113.734278798,29.4755867535
18,19:31:33,consolidation,large,small,111.005841177,29.1412492154
18,19:31:34,consolidation,large,small,121.932532899,29.3719328842
18,19:31:35,consolidation,large,small,119.44835001,28.7192041516
18,19:31:36,consolidation,large,small,121.491994524,29.1806694015
18,19:31:37,consolidation,large,small,121.131781867,28.9206193536
18,19:31:38,consolidation,large,small,115.421797132,28.8525332162
18,19:31:39,consolidation,large,small,121.291593208,28.9390022694
18,19:31:40,consolidation,large,small,112.461001531,29.1043442532
18,19:31:41,consolidation,large,small,112.989198568,29.0536082
18,19:31:42,consolidation,large,small,111.775430222,29.3076760525
18,19:31:43,consolidation,large,small,111.49684228,29.3675369459
18,19:31:44,consolidation,large,small,122.230237101,28.8706319049
18,19:31:45,consolidation,large,small,116.324535228,29.3471424955
18,19:31:46,consolidation,large,small,122.624300773,29.3982995625
18,19:31:47,consolidation,large,small,110.143145958,28.6652569148
18,19:31:48,consolidation,large,small,121.851245377,29.0164903557
18,19:31:49,consolidation,large,small,113.295490734,28.5191895907
18,19:31:50,consolidation,large,small,131.071104033,29.3155264618
18,19:31:51,consolidation,large,small,130.789213739,28.7249232096
18,19:31:52,consolidation,large,small,130.607088321,28.8882273582
18,19:31:53,consolidation,large,small,133.154425605,28.6483392788
18,19:31:54,consolidation,large,small,137.248526082,28.7139284329
18,19:31:55,consolidation,large,small,139.223181696,29.4578753861
18,19:31:56,consolidation,large,small,135.977996164,28.8789683526
18,19:31:57,consolidation,large,small,132.350687287,28.8100474051
18,19:31:58,consolidation,large,small,131.172959959,28.9640289316
18,19:31:59,consolidation,large,small,133.00233467,28.9782944038
18,19:32:00,consolidation,large,small,134.361715566,29.1696508601
18,19:32:01,consolidation,large,small,132.646445903,29.2503421422
18,19:32:02,consolidation,large,small,136.53746064,29.4026592093
18,19:32:03,consolidation,large,small,132.817408373,29.011379569
18,19:32:04,consolidation,large,small,133.119919038,28.5599841838
18,19:32:05,consolidation,large,small,136.408699132,29.4393174029
18,19:32:06,consolidation,large,small,132.41534112,28.5682450988
18,19:32:07,consolidation,large,small,131.012527954,29.0897730601
18,19:32:08,consolidation,large,small,137.381800645,28.5462617578
18,19:32:09,consolidation,large,small,136.320978212,29.4929890273
18,19:32:10,consolidation,large,small,138.775109145,28.989034643
18,19:32:11,consolidation,large,small,138.816844351,28.8235959521
18,19:32:12,consolidation,large,small,133.02984483,29.2983034543
18,19:32:13,consolidation,large,small,136.87240487,29.2828836672
18,19:32:14,consolidation,large,small,137.169489396,29.4814238586
