rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
4,19:05:05,consolidation,large,small,82.1564881304,29.2049683432
4,19:05:06,consolidation,large,small,76.2453833611,29.2472414794
4,19:05:07,consolidation,large,small,78.9641757975,29.4668807492
4,19:05:08,consolidation,large,small,72.521304674,29.4779789981
4,19:05:09,consolidation,large,small,86.4102535975,28.9488623891
4,19:05:10,consolidation,large,small,70.7006711588,28.846366031
4,19:05:11,consolidation,large,small,76.9472548062,28.8459351026
4,19:05:12,consolidation,large,small,76.0013977527,28.68705593
4,19:05:13,consolidation,large,small,87.3242051099,28.644566166
4,19:05:14,consolidation,large,small,77.0736649396,28.6187464019
4,19:05:15,consolidation,large,small,86.9410404858,28.5353804445
4,19:05:16,consolidation,large,small,70.3780182909,29.0161893528
4,19:05:17,consolidation,large,small,81.0579517094,28.7359196544
4,19:05:18,consolidation,large,small,70.5359154388,28.9293907628
4,19:05:19,consolidation,large,small,77.5862380217,28.5721444679
4,19:05:20,consolidation,large,small,75.241241703,29.0877345
4,19:05:21,consolidation,large,small,85.7016112454,28.5480552838
4,19:05:22,consolidation,large,small,77.6989901989,28.8369733145
4,19:05:23,consolidation,large,small,70.3111958233,28.8439754576
4,19:05:24,consolidation,large,small,82.8054648138,29.2802405895
4,19:05:25,consolidation,large,small,74.1450553988,28.9226014892
4,19:05:26,consolidation,large,small,112.585549283,29.0145882516
4,19:05:27,consolidation,large,small,128.564641669,29.0948334666
4,19:05:28,consolidation,large,small,113.940009244,29.4413039545
4,19:05:29,consolidation,large,small,119.197631221,28.8007282048
4,19:05:30,consolidation,large,small,122.085478348,28.7118423226
4,19:05:31,consolidation,large,small,120.090770181,29.2440883148
4,19:05:32,consolidation,large,small,112.973588577,28.8548098959
4,19:05:33,consolidation,large,small,122.532150542,28.9522060118
4,19:05:34,consolidation,large,small,120.650999451,28.8674987342
4,19:05:35,consolidation,large,small,124.614266225,29.1372082017
4,19:05:36,consolidation,large,small,113.444976363,29.1125043961
4,19:05:37,consolidation,large,small,127.48743376,28.9497687373
4,19:05:38,consolidation,large,small,127.5786813,29.107704256
4,19:05:39,consolidation,large,small,118.618988999,29.2265993803
4,19:05:40,consolidation,large,small,118.439813621,28.6703758156
4,19:05:41,consolidation,large,small,119.567754073,29.1724121861
4,19:05:42,consolidation,large,small,114.124205061,28.6306588585
4,19:05:43,consolidation,large,small,121.830786073,29.2989823964
4,19:05:44,consolidation,large,small,114.054970326,28.725993992
4,19:05:45,consolidation,large,small,111.884793486,28.8569515272
4,19:05:46,consolidation,large,small,119.781908636,29.113996414
4,19:05:47,consolidation,large,small,118.292085801,29.3282892313
4,19:05:48,consolidation,large,small,136.074395015,29.1202030998
4,19:05:49,consolidation,large,small,131.860509664,29.3008063794
4,19:05:50,consolidation,large,small,138.796491503,29.0879433961
4,19:05:51,consolidation,large,small,136.873664528,29.4694168482
4,19:05:52,consolidation,large,small,132.673622413,28.8432011573
4,19:05:53,consolidation,large,small,139.409865223,28.5052918334
4,19:05:54,consolidation,large,small,138.971846973,28.6442452318
4,19:05:55,consolidation,large,small,136.376508741,29.1603794985
4,19:05:56,consolidation,large,small,133.813303262,29.4339914304
4,19:05:57,consolidation,large,small,131.685752821,28.9823034792
4,19:05:58,consolidation,large,small,139.79522501,28.6627570314
4,19:05:59,consolidation,large,small,137.109565927,28.797797614
4,19:06:00,consolidation,large,small,137.534437606,28.8501637954
4,19:06:01,consolidation,large,small,131.037967179,29.4608756546
4,19:06:02,consolidation,large,small,135.752092583,28.5118958924
4,19:06:03,consolidation,large,small,136.783110355,29.0571964426
4,19:06:04,consolidation,large,small,138.998988795,29.4161980274
4,19:06:05,consolidation,large,small,134.974212861,28.6235580498
4,19:06:06,consolidation,large,small,135.820401199,28.5878368294
