rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
22,00:38:44,spread,large,small,133.800602366,27.4588165148
22,00:38:45,spread,large,small,126.978239224,27.314503112
22,00:38:46,spread,large,small,125.907533252,27.7811506853
22,00:38:47,spread,large,small,129.994219704,26.7574125447
22,00:38:48,spread,large,small,133.768380477,26.5787877499
22,00:38:49,spread,large,small,130.937922259,27.448575602
22,00:38:50,spread,large,small,129.797417299,26.6009725886
22,00:38:51,spread,large,small,122.94820115,27.8403289766
22,00:38:52,spread,large,small,122.601844655,27.0239360503
22,00:38:53,spread,large,small,126.529532604,27.8866610293
22,00:38:54,spread,large,small,129.218418215,27.7777214536
22,00:38:55,spread,large,small,133.142198057,27.1518309234
22,00:38:56,spread,large,small,134.735892138,28.1761233896
22,00:38:57,spread,large,small,181.795810884,28.0714275454
22,00:38:58,spread,large,small,173.707325641,28.2674242115
22,00:38:59,spread,large,small,175.474124245,26.5440249533
22,00:39:00,spread,large,small,171.13775525,26.5752660643
22,00:39:01,spread,large,small,173.613871955,26.8601218747
22,00:39:02,spread,large,small,176.228592224,27.8521395224
22,00:39:03,spread,large,small,177.580383811,26.8475381691
22,00:39:04,spread,large,small,179.525311016,28.4903171747
22,00:39:05,spread,large,small,174.222450874,27.800721241
22,00:39:06,spread,large,small,182.480273096,26.8997412521
22,00:39:07,spread,large,small,205.712354008,27.3970661091
22,00:39:08,spread,large,small,204.589315364,27.0548164613
22,00:39:09,spread,large,small,204.372805905,27.1714487913
22,00:39:10,spread,large,small,200.655115131,26.8503963731
22,00:39:11,spread,large,small,203.166699052,28.2302191235
22,00:39:12,spread,large,small,202.203519832,27.2431916286
22,00:39:13,spread,large,small,201.640056524,26.6251685709
22,00:39:14,spread,large,small,202.607561188,27.6571749956
22,00:39:15,spread,large,small,204.963412355,27.4698819454
