rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
15,16:17:30,consolidation,large,large,74.5085722421,29.1859611478
15,16:17:31,consolidation,large,large,71.6708651824,28.9513278353
15,16:17:32,consolidation,large,large,79.4990409834,28.5540652015
15,16:17:33,consolidation,large,large,89.123819386,28.692714511
15,16:17:34,consolidation,large,large,82.8291159989,28.9223747999
15,16:17:35,consolidation,large,large,77.3330678256,29.1771666268
15,16:17:36,consolidation,large,large,74.394359535,29.3646358335
15,16:17:37,consolidation,large,large,87.1450194345,28.7688609843
15,16:17:38,consolidation,large,large,81.0923679669,28.6094944236
15,16:17:39,consolidation,large,large,83.9156725618,29.0558937925
15,16:17:40,consolidation,large,large,84.8092090464,29.2949152343
15,16:17:41,consolidation,large,large,86.6043010927,29.1805056541
15,16:17:42,consolidation,large,large,85.6604593202,28.8716986026
15,16:17:43,consolidation,large,large,89.8230793274,28.9866505499
15,16:17:44,consolidation,large,large,81.3789756826,29.1467934831
15,16:17:45,consolidation,large,large,89.7381471707,28.7484071785
15,16:17:46,consolidation,large,large,79.619838353,29.2547107729
15,16:17:47,consolidation,large,large,128.515579131,29.3953673102
15,16:17:48,consolidation,large,large,117.395476376,29.1018401033
15,16:17:49,consolidation,large,large,119.605864519,28.8669705431
15,16:17:50,consolidation,large,large,114.499487972,28.9362380842
15,16:17:51,consolidation,large,large,116.273970233,29.4262063234
15,16:17:52,consolidation,large,large,111.259471129,28.6875489856
15,16:17:53,consolidation,large,large,123.888576932,29.3051912782
15,16:17:54,consolidation,large,large,111.845775449,29.1030697505
15,16:17:55,consolidation,large,large,119.88709731,29.1762605841
15,16:17:56,consolidation,large,large,124.627692022,28.8551211519
15,16:17:57,consolidation,large,large,119.736123443,29.1249189073
15,16:17:58,consolidation,large,large,111.360691567,28.8061077294
15,16:17:59,consolidation,large,large,128.281204028,29.3082174283
15,16:18:00,consolidation,large,large,122.507320247,29.4676007469
15,16:18:01,consolidation,large,large,125.629968871,28.8858494489
15,16:18:02,consolidation,large,large,116.147387004,29.2032666227
15,16:18:03,consolidation,large,large,126.925900858,29.2004472647
15,16:18:04,consolidation,large,large,119.154611118,28.6179680034
15,16:18:05,consolidation,large,large,125.994675133,28.9257467701
15,16:18:06,consolidation,large,large,122.350974596,28.584005929
15,16:18:07,consolidation,large,large,116.479022667,29.3797654104
15,16:18:08,consolidation,large,large,122.095922905,29.0262351756
15,16:18:09,consolidation,large,large,130.782545525,29.4572175643
15,16:18:10,consolidation,large,large,137.567389574,28.98319815
15,16:18:11,consolidation,large,large,131.613538562,28.9147296066
15,16:18:12,consolidation,large,large,133.836614649,28.5497589051
15,16:18:13,consolidation,large,large,134.583219849,29.3348819488
15,16:18:14,consolidation,large,large,139.080101059,28.8819176641
15,16:18:15,consolidation,large,large,134.416539445,28.6751684696
15,16:18:16,consolidation,large,large,131.333609756,29.2792338795
15,16:18:17,consolidation,large,large,138.636553172,29.4147116562
15,16:18:18,consolidation,large,large,133.956395804,28.7433057042
15,16:18:19,consolidation,large,large,138.066234454,29.1616063426
15,16:18:20,consolidation,large,large,136.124927661,28.5538684305
15,16:18:21,consolidation,large,large,132.232788314,29.3050929561
15,16:18:22,consolidation,large,large,138.985029488,29.4163913203
15,16:18:23,consolidation,large,large,133.995158128,29.3233088179
15,16:18:24,consolidation,large,large,132.567531376,28.6061513134
