rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
6,20:43:57,spread,large,large,133.243899445,26.7731349858
6,20:43:58,spread,large,large,126.898416499,27.735939264
6,20:43:59,spread,large,large,138.525190094,28.0317040645
6,20:44:00,spread,large,large,138.812398683,28.1192751223
6,20:44:01,spread,large,large,123.894603144,27.2242841746
6,20:44:02,spread,large,large,129.623262772,27.8539877071
6,20:44:03,spread,large,large,129.584781348,27.5432921111
6,20:44:04,spread,large,large,136.322543408,28.3052427836
6,20:44:05,spread,large,large,127.438848325,28.2429878224
6,20:44:06,spread,large,large,130.170289402,26.7168619114
6,20:44:07,spread,large,large,129.244375008,27.9961440174
6,20:44:08,spread,large,large,171.334814277,26.9898798885
6,20:44:09,spread,large,large,184.265691947,27.2236288088
6,20:44:10,spread,large,large,183.490839288,27.3033986257
6,20:44:11,spread,large,large,174.759377993,27.8458618592
6,20:44:12,spread,large,large,186.439954479,26.8345057015
6,20:44:13,spread,large,large,180.790277627,27.2351495729
6,20:44:14,spread,large,large,184.495841697,27.0789243585
6,20:44:15,spread,large,large,186.221596354,27.063583482
6,20:44:16,spread,large,large,175.503519355,26.7032094815
6,20:44:17,spread,large,large,178.139233795,27.7641878065
6,20:44:18,spread,large,large,174.952325453,28.4889088615
6,20:44:19,spread,large,large,177.407954571,28.1586768576
6,20:44:20,spread,large,large,179.729310385,27.2975969383
6,20:44:21,spread,large,large,171.205017634,26.8515466476
6,20:44:22,spread,large,large,203.118668112,27.8662417323
6,20:44:23,spread,large,large,209.739541608,28.2300728582
6,20:44:24,spread,large,large,204.072050198,27.1134048721
6,20:44:25,spread,large,large,205.198240248,27.9594921714
6,20:44:26,spread,large,large,205.168469134,28.2175760882
6,20:44:27,spread,large,large,204.866344976,27.446193628
6,20:44:28,spread,large,large,200.363916679,26.9377968428
6,20:44:29,spread,large,large,207.023520347,28.0257566654
6,20:44:30,spread,large,large,200.744887002,27.3697958011
6,20:44:31,spread,large,large,202.973452099,27.7909185314
6,20:44:32,spread,large,large,204.381169557,27.5736239144
6,20:44:33,spread,large,large,202.446374651,28.4481622984
6,20:44:34,spread,large,large,200.693377849,26.6032945145
6,20:44:35,spread,large,large,209.246614595,28.2382093364
6,20:44:36,spread,large,large,209.609980956,27.8813709308
6,20:44:37,spread,large,large,203.15721016,27.2844832166
