rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
14,11:27:20,spread,small,small,127.581517609,27.826035027
14,11:27:21,spread,small,small,132.921646541,28.4426293384
14,11:27:22,spread,small,small,126.39322147,27.3002413416
14,11:27:23,spread,small,small,125.711282465,26.6319895997
14,11:27:24,spread,small,small,127.338647185,27.2299035278
14,11:27:25,spread,small,small,128.548838337,27.2303162669
14,11:27:26,spread,small,small,188.39225532,27.1039344787
14,11:27:27,spread,small,small,180.46880058,28.0558353232
14,11:27:28,spread,small,small,174.215223844,27.5959779756
14,11:27:29,spread,small,small,172.795723247,27.6918714353
14,11:27:30,spread,small,small,177.181468577,27.7210879854
14,11:27:31,spread,small,small,183.18504034,27.9301949503
14,11:27:32,spread,small,small,176.159711286,27.2044283722
14,11:27:33,spread,small,small,189.622039691,27.7236828827
14,11:27:34,spread,small,small,204.529558609,26.9440619799
14,11:27:35,spread,small,small,206.537967624,28.0565069986
14,11:27:36,spread,small,small,208.677739226,27.3338056768
14,11:27:37,spread,small,small,204.114726588,26.7387924527
14,11:27:38,spread,small,small,205.407016838,27.8352475962
