rep_id,time,placement_policy,workload_size,vm_size,host_power,host_temperature
27,00:05:11,spread,small,large,127.118062465,27.1480413184
27,00:05:12,spread,small,large,129.874190538,27.3664567908
27,00:05:13,spread,small,large,138.300423732,28.3830985294
27,00:05:14,spread,small,large,137.880275571,26.89194806
27,00:05:15,spread,small,large,122.471959903,27.1676676913
27,00:05:16,spread,small,large,132.43330762,27.7963291239
27,00:05:17,spread,small,large,129.893588131,26.8640521124
27,00:05:18,spread,small,large,122.625806491,28.3600839332
27,00:05:19,spread,small,large,124.227700274,26.7861739632
27,00:05:20,spread,small,large,139.167909914,28.160577224
27,00:05:21,spread,small,large,186.714833095,26.9367955609
27,00:05:22,spread,small,large,183.509940098,27.338220711
27,00:05:23,spread,small,large,178.801587107,26.9865340672
27,00:05:24,spread,small,large,182.133277984,26.9732836527
27,00:05:25,spread,small,large,183.351907317,27.6077608321
27,00:05:26,spread,small,large,208.22741017,26.9476199513
27,00:05:27,spread,small,large,201.618080814,27.245999423
27,00:05:28,spread,small,large,200.759327076,27.5414385521
27,00:05:29,spread,small,large,209.699918487,27.9596006782
27,00:05:30,spread,small,large,203.376606739,27.5740347723
27,00:05:31,spread,small,large,202.402786194,28.3487116454
27,00:05:32,spread,small,large,208.135594842,26.7246460711
27,00:05:33,spread,small,large,200.12803959,26.9711872756
27,00:05:34,spread,small,large,206.084124298,27.4769362961
27,00:05:35,spread,small,large,204.78947059,27.0057310682
